time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-26T17:00:25.030Z,19.4168339,-155.2898407,5.75,2.24,ml,12,144,0.004301,0.25,hv,hv71293751,2019-12-27T01:03:06.154Z,"5km WSW of Volcano, Hawaii",earthquake,1.24,1.37,2.69,11,automatic,hv,hv
2019-12-26T17:00:12.270Z,19.4903336,-155.6756592,-3.63,2.9,ml,56,50,0.02909,0.25,hv,hv71293756,2019-12-26T23:26:50.839Z,"20km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.16,3.53,33,automatic,hv,hv
2019-12-26T16:52:12.250Z,18.525,-66.7738,118,2.77,md,8,201,0.1794,0.35,pr,pr2019360020,2019-12-26T19:00:01.553Z,"5km NNE of Carrizales, Puerto Rico",earthquake,2.79,1.8,0.1,7,reviewed,pr,pr
2019-12-26T16:29:45.622Z,62.9247,-150.8188,105.5,2.1,ml,,,,0.25,ak,ak019gjn66qq,2019-12-26T16:43:06.279Z,"76km NNW of Talkeetna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-12-26T16:11:59.410Z,35.9453333,-117.3668333,0.7,1.95,ml,21,153,0.08684,0.19,ci,ci39013919,2019-12-26T16:15:49.791Z,"20km N of Searles Valley, CA",earthquake,0.47,0.62,0.134,26,automatic,ci,ci
2019-12-26T15:59:38.450Z,35.7785,-117.5955,6.22,2.06,ml,26,67,0.0372,0.19,ci,ci39013911,2019-12-26T16:03:40.719Z,"17km W of Searles Valley, CA",earthquake,0.27,0.76,0.193,25,automatic,ci,ci
2019-12-26T15:51:55.500Z,47.6026666666667,-121.828666666667,16.28,2.28,ml,34,57,,0.09,uw,uw61565212,2019-12-27T02:48:48.643Z,"5km NE of Fall City, Washington",earthquake,0.27,0.34,0.222565060038353,16,reviewed,uw,uw
2019-12-26T15:15:15.606Z,-55.8222,-27.1632,35,5.3,mb,,80,5.577,0.93,us,us70006r89,2019-12-26T15:32:44.040Z,"97km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.6,2,0.063,84,reviewed,us,us
2019-12-26T15:13:56.040Z,38.829834,-122.8041687,1.63,0.88,md,12,82,0.007913,0.04,nc,nc73319856,2019-12-26T15:45:04.450Z,"7km W of Cobb, CA",earthquake,0.29,0.51,0.62,4,automatic,nc,nc
2019-12-26T15:01:00.920Z,18.0763,-66.0546,5,1.51,md,4,221,0.1009,0.12,pr,pr2019360019,2019-12-26T18:59:33.897Z,"5km N of Yaurel, Puerto Rico",earthquake,0.64,1.02,0.19,3,reviewed,pr,pr
2019-12-26T14:44:27.790Z,38.8453331,-122.7781677,1.12,0.77,md,11,190,0.01176,0.05,nc,nc73319846,2019-12-26T15:16:03.271Z,"5km WNW of Cobb, CA",earthquake,0.44,0.54,0.14,2,automatic,nc,nc
2019-12-26T14:44:12.137Z,63.1811,-150.625,127.1,3.3,ml,,,,0.57,ak,ak019gjm2h0o,2019-12-27T03:11:55.192Z,"87km WSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-26T14:38:37.980Z,19.2138329,-155.4170074,33.34,2.02,md,47,148,0.0299,0.13,hv,hv71293641,2019-12-26T14:41:45.460Z,"6km E of Pahala, Hawaii",earthquake,0.56,0.52,0.08,16,automatic,hv,hv
2019-12-26T14:28:33.358Z,35.91146088,-98.53713989,4.689561367,2.03,ml,11,115.2670746,0.09330170602,0.4453239942,ok,ok2019zhag,2019-12-26T19:29:54.188Z,"13km WNW of Watonga, Oklahoma",earthquake,3.724161467,2.539690358,,8,automatic,ok,ok
2019-12-26T14:26:49.860Z,19.2166672,-155.4225006,32.25,1.82,md,45,141,0.03143,0.12,hv,hv71293621,2019-12-26T14:30:10.320Z,"6km ENE of Pahala, Hawaii",earthquake,0.71,0.77,0.16,9,automatic,hv,hv
2019-12-26T14:22:06.850Z,19.1905,-67.6226,18,3.18,md,9,328,0.8187,0.37,pr,pr2019360018,2019-12-26T17:51:53.040Z,"78km NW of San Antonio, Puerto Rico",earthquake,13.43,26.92,0.17,5,reviewed,pr,pr
2019-12-26T14:18:27.280Z,19.1954994,-155.4165039,32.04,1.83,md,41,170,0.04548,0.12,hv,hv71293606,2019-12-26T14:21:37.380Z,"6km E of Pahala, Hawaii",earthquake,0.66,0.78,0.28,5,automatic,hv,hv
2019-12-26T14:02:26.758Z,37.89,-116.8483,6,1.3,ml,8,124.99,0.894,0.1161,nn,nn00714026,2019-12-27T02:07:44.279Z,"38km ESE of Tonopah, Nevada",earthquake,,11.5,0.12,3,reviewed,nn,nn
2019-12-26T13:52:23.170Z,17.9043,-66.5953,15,2.45,md,8,208,0.1389,0.1,pr,pr2019360017,2019-12-26T17:02:42.745Z,"11km S of Ponce, Puerto Rico",earthquake,0.6,0.97,0.3,5,reviewed,pr,pr
2019-12-26T13:18:13.560Z,19.3103333,-155.2494965,3.59,2.32,ml,56,90,0.03727,0.19,hv,hv71293556,2019-12-26T13:23:53.010Z,"13km S of Volcano, Hawaii",earthquake,0.33,1.25,1.9,22,automatic,hv,hv
2019-12-26T13:11:31.440Z,35.6748333,-117.5045,10.07,1.51,ml,22,131,0.07446,0.17,ci,ci39013871,2019-12-26T21:29:35.310Z,"14km SW of Searles Valley, CA",earthquake,0.34,0.68,0.156,19,reviewed,ci,ci
2019-12-26T12:58:47.030Z,18.1476,-65.8491,10,2.3,md,10,231,0.0055,0.1,pr,pr2019360016,2019-12-26T17:02:24.489Z,"2km W of Humacao, Puerto Rico",earthquake,0.79,0.59,0.26,9,reviewed,pr,pr
2019-12-26T12:47:20.880Z,35.9085,-117.7073333,2.63,0.95,ml,10,70,0.06068,0.17,ci,ci39013863,2019-12-26T12:50:55.516Z,"18km E of Little Lake, CA",earthquake,0.45,0.74,0.125,10,automatic,ci,ci
2019-12-26T12:45:24.416Z,38.2047,-119.1167,10.1,1.4,ml,6,215.47,0.292,0.0705,nn,nn00714038,2019-12-27T02:07:51.199Z,"11km ESE of Bridgeport, California",earthquake,,7.7,0,1,reviewed,nn,nn
2019-12-26T12:37:50.310Z,19.3348331,-155.4071655,7.89,1.7,md,41,62,0.02037,0.2,hv,hv71293516,2019-12-26T12:41:05.790Z,"16km NNE of Pahala, Hawaii",earthquake,0.41,0.76,0.3,22,automatic,hv,hv
2019-12-26T12:33:02.530Z,37.6463318,-118.8769989,2.76,0.65,md,9,124,0.01586,0.02,nc,nc73319826,2019-12-26T13:04:03.479Z,"9km E of Mammoth Lakes, CA",earthquake,0.52,1.03,0.17,8,automatic,nc,nc
2019-12-26T12:30:49.901Z,64.2329,-148.3367,1.1,1.4,ml,,,,0.58,ak,ak019gjksoda,2019-12-26T12:43:19.422Z,"51km NE of Healy, Alaska",earthquake,,4.3,,,automatic,ak,ak
2019-12-26T12:24:19.646Z,40.6301,-119.5784,0,1.5,ml,4,312.58,0.711,0.2914,nn,nn00714037,2019-12-27T02:07:49.624Z,"17km WNW of Gerlach-Empire, Nevada",earthquake,,0,0.21,3,reviewed,nn,nn
2019-12-26T12:21:12.781Z,36.6502,-116.9191,0,-0.2,ml,5,178.31,0.189,0.2336,nn,nn00714061,2019-12-27T02:08:11.182Z,"32km SSW of Beatty, Nevada",earthquake,,0,0.29,3,reviewed,nn,nn
2019-12-26T12:19:52.363Z,11.1734,122.706,38.3,4.9,mb,,86,8.194,0.91,us,us70006r7h,2019-12-27T02:12:46.520Z,"1km SW of Alimono, Philippines",earthquake,8.8,5.4,0.06,108,reviewed,us,us
2019-12-26T12:12:37.940Z,19.4680004,-155.5919952,-2.27,2.04,ml,38,41,0.0104,0.24,hv,hv71293496,2019-12-26T12:18:18.230Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.3,3.94,5,automatic,hv,hv
2019-12-26T12:11:02.044Z,39.0954,-119.7276,14.5,0.8,ml,4,205.75,0.1,0.1725,nn,nn00714036,2019-12-27T02:07:48.101Z,"4km ENE of Indian Hills, Nevada",earthquake,,5.7,0.57,2,reviewed,nn,nn
2019-12-26T11:57:51.224Z,38.2824,-118.4367,12.5,-0.3,ml,5,184.28,0.062,0.1216,nn,nn00714042,2019-12-27T02:07:54.127Z,"31km SSE of Hawthorne, Nevada",earthquake,,2.6,0.56,4,reviewed,nn,nn
2019-12-26T11:54:49.460Z,35.6220016,-117.4574966,4.87,2.13,ml,39,47,0.03563,0.17,ci,ci39013847,2019-12-26T12:05:46.130Z,"17km SSW of Searles Valley, CA",earthquake,0.23,0.51,0.201,25,automatic,ci,ci
2019-12-26T11:52:19.650Z,36.0358333,-117.4883333,1.79,1.3,ml,18,124,0.1358,0.14,ci,ci39013839,2019-12-26T21:29:55.870Z,"31km NNW of Searles Valley, CA",earthquake,0.31,0.47,0.132,14,reviewed,ci,ci
2019-12-26T11:49:50.672Z,62.085,-148.7022,35.6,1.6,ml,,,,0.48,ak,ak019gjkbbff,2019-12-26T11:53:38.815Z,"33km NNE of Sutton-Alpine, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-12-26T11:45:30.445Z,61.1468,-148.2305,12.1,1.7,ml,,,,0.79,ak,ak019gjkaevz,2019-12-26T21:44:52.213Z,"48km NNE of Whittier, Alaska",ice quake,,0.6,,,automatic,ak,ak
2019-12-26T11:44:10.520Z,66.2677,-157.362,1.7,2.2,ml,,,,0.71,ak,ak019gjka5tz,2019-12-26T21:44:52.753Z,"74km SSW of Kobuk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-12-26T11:14:05.960Z,19.2105007,-155.4165039,32.51,2.01,md,43,159,0.03231,0.12,hv,hv71293416,2019-12-26T11:17:13.320Z,"6km E of Pahala, Hawaii",earthquake,0.57,0.75,0.14,11,automatic,hv,hv
2019-12-26T11:09:06.104Z,37.0047,-115.9852,7.1,0.1,ml,14,175.02,0.072,0.1634,nn,nn00714060,2019-12-27T02:08:10.012Z,"69km E of Beatty, Nevada",earthquake,,1.6,0.39,9,reviewed,nn,nn
2019-12-26T11:05:38.130Z,35.8956667,-117.6886667,2.38,2,ml,26,55,0.06068,0.16,ci,ci39013823,2019-12-26T11:16:32.630Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.36,0.129,27,automatic,ci,ci
2019-12-26T10:59:50.120Z,33.685,-116.7441667,14.4,0.64,ml,20,67,0.03615,0.14,ci,ci39013815,2019-12-26T17:29:54.878Z,"6km SSW of Idyllwild, CA",earthquake,0.43,0.52,0.134,6,reviewed,ci,ci
2019-12-26T10:54:09.400Z,19.4039993,-155.2636719,0.26,2.31,ml,24,42,0.006145,0.17,hv,hv71293401,2019-12-26T10:59:51.980Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.33,12,automatic,hv,hv
2019-12-26T10:53:16.150Z,36.1066667,-117.8678333,2.17,1.34,ml,12,180,0.01513,0.13,ci,ci39013807,2019-12-26T21:30:12.694Z,"10km NE of Coso Junction, CA",earthquake,0.5,0.31,0.217,15,reviewed,ci,ci
2019-12-26T10:52:22.700Z,3.5624,-74.032,10,4.4,mb,,83,1.306,0.83,us,us70006r6t,2019-12-26T14:10:07.040Z,"4km NNW of Lejanias, Colombia",earthquake,6.8,1.9,0.079,46,reviewed,us,us
2019-12-26T10:45:30.172Z,36.9734,-116.2598,3.3,-0.3,ml,6,154.12,0.026,0.1143,nn,nn00714059,2019-12-27T02:08:08.683Z,"45km E of Beatty, Nevada",earthquake,,2.4,0.93,3,reviewed,nn,nn
2019-12-26T10:43:49.390Z,34.3318333,-116.8456667,8.54,1.16,ml,21,80,0.02208,0.18,ci,ci39013799,2019-12-26T10:47:28.750Z,"8km N of Big Bear City, CA",earthquake,0.31,0.71,0.102,21,automatic,ci,ci
2019-12-26T10:40:54.440Z,19.1321,-67.631,26,3.09,md,9,323,0.7629,0.32,pr,pr2019360015,2019-12-26T13:05:51.240Z,"90km NW of San Antonio, Puerto Rico",earthquake,2.3,20.72,0.17,4,reviewed,pr,pr
2019-12-26T10:38:21.600Z,19.197,-67.6978,39,2.87,md,6,330,0.9361,0.48,pr,pr2019360014,2019-12-26T13:05:05.904Z,"100km NE of Punta Cana, Dominican Republic",earthquake,5.83,29.22,0.3,6,reviewed,pr,pr
2019-12-26T10:37:11.900Z,18.975,-67.8278,19,3.07,md,11,321,0.6858,0.36,pr,pr2019360010,2019-12-26T11:20:28.790Z,"74km NE of Punta Cana, Dominican Republic",earthquake,11.91,24.09,0.26,9,reviewed,pr,pr
2019-12-26T10:36:37.457Z,30.982,113.4582,10,5,mb,,54,8.691,0.96,us,us70006r6e,2019-12-26T15:18:40.440Z,"5km S of Tiandian, China",earthquake,9.3,1.9,0.054,109,reviewed,us,us
2019-12-26T10:17:56.980Z,35.9898,-116.9906,6.8,0.4,ml,5,253.9,0.102,0.1742,nn,nn00714058,2019-12-27T02:08:07.581Z,"44km ENE of Searles Valley, California",earthquake,,4.2,0.03,2,reviewed,nn,nn
2019-12-26T10:16:33.940Z,19.0186,-67.6478,24,2.64,md,4,326,0.7692,0.19,pr,pr2019360013,2019-12-26T12:10:24.760Z,"82km NW of San Antonio, Puerto Rico",earthquake,1.77,14.47,0.15,4,reviewed,pr,pr
2019-12-26T10:13:38.190Z,19.1706,-67.3488,40,3,md,4,326,1.0162,0.25,pr,pr2019360012,2019-12-26T12:10:02.308Z,"79km NNW of San Antonio, Puerto Rico",earthquake,3.41,15.57,0.06,3,reviewed,pr,pr
2019-12-26T10:00:51.310Z,35.682,-117.5331667,7.35,0.79,ml,14,126,0.06661,0.16,ci,ci39013791,2019-12-26T21:30:34.283Z,"15km ENE of Ridgecrest, CA",earthquake,0.4,1.03,0.132,6,reviewed,ci,ci
2019-12-26T09:51:28.410Z,35.71,-117.5061667,3.57,1.59,ml,25,63,0.1016,0.15,ci,ci39013775,2019-12-26T21:31:24.560Z,"11km SW of Searles Valley, CA",earthquake,0.24,0.86,0.129,24,reviewed,ci,ci
2019-12-26T09:47:46.410Z,18.2711,-67.4605,137,3.33,md,9,223,0.1149,0.44,pr,pr2019360011,2019-12-26T12:09:41.404Z,"23km WSW of Rincon, Puerto Rico",earthquake,4.61,1.97,0.24,5,reviewed,pr,pr
2019-12-26T09:28:57.641Z,-21.0878,-70.4989,51.52,4.3,mb,,173,0.418,0.69,us,us70006r5y,2019-12-27T05:32:41.264Z,"102km SSW of Iquique, Chile",earthquake,6.1,8.4,0.188,8,reviewed,us,us
2019-12-26T09:28:06.760Z,19.1866665,-155.4394989,37.16,1.89,md,38,150,0.03773,0.09,hv,hv71293291,2019-12-26T09:31:33.410Z,"4km ESE of Pahala, Hawaii",earthquake,0.66,0.99,0.01,5,automatic,hv,hv
2019-12-26T09:26:41.426Z,38.7817,141.5243,63.5,4.9,mb,,122,2.671,0.9,us,us70006r5w,2019-12-26T11:26:53.575Z,"36km SSW of Ofunato, Japan",earthquake,8.6,6.8,0.048,136,reviewed,us,us
2019-12-26T09:24:44.578Z,60.1168,-151.2754,33.7,1.9,ml,,,,0.57,ak,ak019gjiz2uh,2019-12-26T09:29:50.250Z,"28km S of Cohoe, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-12-26T09:24:35.995Z,-5.4887,150.8466,121.95,5.2,mb,,40,4.875,0.79,us,us70006r5x,2019-12-26T19:48:47.837Z,"78km E of Kimbe, Papua New Guinea",earthquake,5.1,7.1,0.041,201,reviewed,us,us
2019-12-26T09:09:53.670Z,60.7977,-147.4271,34.6,2,ml,,,,0.31,ak,ak019gjivvt3,2019-12-26T09:13:26.566Z,"68km E of Whittier, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-12-26T08:45:14.284Z,61.7461,-148.1807,16.2,1.3,ml,,,,0.34,ak,ak019gjii2yh,2019-12-26T08:47:41.461Z,"35km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-26T08:45:13.160Z,19.0411,-67.1825,32,2.68,md,4,316,0.816,0.29,pr,pr2019360009,2019-12-26T12:09:15.980Z,"61km N of San Antonio, Puerto Rico",earthquake,3.22,19.23,0.22,4,reviewed,pr,pr
2019-12-26T08:38:11.094Z,61.7083,-149.8611,50,1.7,ml,,,,0.58,ak,ak019gjigkng,2019-12-26T08:44:00.327Z,"8km NNW of Houston, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-12-26T08:29:55.733Z,63.263,-150.9444,1.3,1.8,ml,,,,0.44,ak,ak019gjieqok,2019-12-26T08:43:59.858Z,"100km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-26T08:28:40.330Z,19.4386,-67.8836,62,3.38,md,14,331,1.129,0.39,pr,pr2019360008,2019-12-26T10:31:39.040Z,"116km NNE of Punta Cana, Dominican Republic",earthquake,4.4,14.1,0.33,13,reviewed,pr,pr
2019-12-26T08:17:49.202Z,35.54174805,-96.75756073,4.531769276,1.94,ml,30,80.98675919,0.1132740527,0.3789223123,ok,ok2019zgoa,2019-12-26T08:21:18.802Z,"8km NW of Prague, Oklahoma",earthquake,2.369151768,1.824262541,,24,automatic,ok,ok
2019-12-26T08:16:54.780Z,39.301,-119.9921,7.8,0.2,ml,3,306.66,0.035,0.0328,nn,nn00714041,2019-12-27T02:07:52.638Z,"5km NNW of Incline Village, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2019-12-26T08:13:47.250Z,39.3505,-119.993,9,2.7,ml,30,35.13,0.067,0.1371,nn,nn00714016,2019-12-27T02:07:41.151Z,"11km N of Incline Village, Nevada",earthquake,,1,0.45,6,reviewed,nn,nn
2019-12-26T07:56:50.480Z,39.2721672,-123.2139969,6.04,1.38,md,6,156,0.03499,0.02,nc,nc73319771,2019-12-26T08:35:02.841Z,"1km NW of Redwood Valley, CA",earthquake,1.5,1.59,0.23,4,automatic,nc,nc
2019-12-26T07:54:26.740Z,19.4025002,-155.2663269,0.09,2.03,ml,24,32,0.004245,0.1,hv,hv71293226,2019-12-26T08:01:06.570Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.31,12,automatic,hv,hv
2019-12-26T07:36:19.900Z,38.8073349,-122.791832,0.74,0.75,md,15,83,0.002785,0.03,nc,nc73319766,2019-12-26T08:08:02.686Z,"4km NW of The Geysers, CA",earthquake,0.22,0.48,0.14,2,automatic,nc,nc
2019-12-26T07:22:10.378Z,-7.844,106.7599,54.71,4.7,mb,,54,3.728,0.69,us,us70006r59,2019-12-26T07:49:49.040Z,"46km S of Buniasih, Indonesia",earthquake,8.4,2.6,0.078,50,reviewed,us,us
2019-12-26T07:01:44.750Z,38.8040009,-122.7811661,1.35,2.03,md,25,59,0.01173,0.05,nc,nc73319761,2019-12-26T07:21:03.381Z,"4km NW of The Geysers, CA",earthquake,0.22,0.36,0.17,9,automatic,nc,nc
2019-12-26T06:48:24.110Z,19.2151,-67.7508,39,2.7,md,4,343,0.9838,0.38,pr,pr2019360007,2019-12-26T10:42:22.040Z,"95km NW of San Antonio, Puerto Rico",earthquake,6.86,23.55,0.17,4,reviewed,pr,pr
2019-12-26T06:39:20.944Z,61.9034,-150.9386,13.7,1.9,ml,,,,0.69,ak,ak019gjh9xy6,2019-12-26T06:45:25.742Z,"50km WNW of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-26T06:33:59.090Z,33.4926667,-116.8013333,5.99,0.57,ml,19,49,0.01967,0.1,ci,ci39013759,2019-12-26T17:30:22.664Z,"8km NE of Aguanga, CA",earthquake,0.19,0.56,0.089,18,reviewed,ci,ci
2019-12-26T06:31:04.330Z,34.3048333,-116.4501667,5.44,1,ml,19,98,0.05753,0.22,ci,ci39013751,2019-12-26T17:30:36.664Z,"21km N of Yucca Valley, CA",earthquake,0.4,1.11,0.088,15,reviewed,ci,ci
2019-12-26T06:29:06.940Z,19.0261,-67.6855,26,2.82,md,6,336,0.8012,0.25,pr,pr2019360006,2019-12-26T10:49:24.040Z,"88km NW of San Antonio, Puerto Rico",earthquake,2.8,16.2,0.05,6,reviewed,pr,pr
2019-12-26T06:28:01.500Z,19.1875,-67.928,39,2.91,md,5,340,1.0888,0.26,pr,pr2019360005,2019-12-26T10:55:21.040Z,"81km NE of Punta Cana, Dominican Republic",earthquake,3.52,16.53,0.05,5,reviewed,pr,pr
2019-12-26T06:27:49.892Z,5.5337,-75.2678,78.58,4.4,mb,,54,1.164,0.61,us,us70006r4u,2019-12-26T13:53:46.359Z,"13km SW of Narino, Colombia",earthquake,5.7,10,0.067,65,reviewed,us,us
2019-12-26T06:22:06.060Z,35.9033333,-117.7441667,7.87,1.16,ml,14,60,0.07532,0.13,ci,ci39013743,2019-12-26T06:25:41.531Z,"15km ESE of Little Lake, CA",earthquake,0.23,0.77,0.172,12,automatic,ci,ci
2019-12-26T06:20:05.870Z,38.8300018,-122.8571701,2.2,0.36,md,16,131,0.0134,0.02,nc,nc73319756,2019-12-26T06:51:09.081Z,"10km NW of The Geysers, CA",earthquake,0.29,0.56,0.27,3,automatic,nc,nc
2019-12-26T06:16:46.430Z,47.3306666666667,-122.763666666667,48.73,1.12,ml,12,90,,0.13,uw,uw61565202,2019-12-26T16:47:18.820Z,"1km SW of Key Center, Washington",earthquake,0.56,1.06,0.307989213336708,8,reviewed,uw,uw
2019-12-26T05:55:32.156Z,58.8214,158.8209,10,4.9,mb,,97,4.208,0.54,us,us70006r4p,2019-12-26T06:18:35.040Z,"73km WSW of Palana, Russia",earthquake,8.1,1.9,0.029,370,reviewed,us,us
2019-12-26T05:55:06.080Z,33.6003333,-116.8036667,5.01,0.26,ml,19,75,0.03368,0.1,ci,ci39013719,2019-12-26T17:30:51.665Z,"13km WNW of Anza, CA",earthquake,0.27,0.6,0.104,8,reviewed,ci,ci
2019-12-26T05:40:03.810Z,35.6478333,-117.4543333,3.93,1.9,ml,26,84,0.05736,0.15,ci,ci39013711,2019-12-26T05:51:05.720Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.58,0.164,26,automatic,ci,ci
2019-12-26T05:32:11.333Z,63.164,-151.3503,0.8,1.9,ml,,,,0.76,ak,ak019gjgmzl5,2019-12-26T05:42:22.884Z,"113km NNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-26T05:31:22.939Z,39.3532,-119.9864,6.1,0.2,ml,4,208.27,0.072,0.0763,nn,nn00714034,2019-12-27T02:07:46.897Z,"11km N of Incline Village, Nevada",earthquake,,3.7,0.29,2,reviewed,nn,nn
2019-12-26T05:09:29.339Z,37.7366,-116.0525,4.4,0.8,ml,9,256.13,0.259,0.1873,nn,nn00714057,2019-12-27T02:08:06.300Z,"57km SSE of Warm Springs, Nevada",earthquake,,8.7,0.27,4,reviewed,nn,nn
2019-12-26T05:00:55.398Z,39.4078,-119.8597,10.8,0.6,ml,8,97.4,0.103,0.1179,nn,nn00714033,2019-12-27T02:07:45.635Z,"13km SSE of Mogul, Nevada",earthquake,,3.1,0.63,4,reviewed,nn,nn
2019-12-26T04:57:29.570Z,63.2409,-149.3619,74.3,2.1,ml,,,,0.8,ak,ak019gjg6yal,2019-12-26T05:03:14.366Z,"26km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-12-26T04:56:45.216Z,64.8154,-148.9887,19.1,1.8,ml,,,,0.8,ak,ak019gjg6rs8,2019-12-26T05:03:13.841Z,"27km NNE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-26T04:54:14.880Z,35.6608333,-117.5455,9.26,0.95,ml,14,117,0.04322,0.24,ci,ci39013695,2019-12-26T21:31:27.740Z,"13km ENE of Ridgecrest, CA",earthquake,0.57,1.03,0.185,11,reviewed,ci,ci
2019-12-26T04:30:48.540Z,33.9498333,-116.7948333,13.12,0.74,ml,23,70,0.08578,0.16,ci,ci39013687,2019-12-26T17:30:52.673Z,"4km N of Cabazon, CA",earthquake,0.4,0.85,0.078,14,reviewed,ci,ci
2019-12-26T04:12:00.180Z,35.9508333,-117.366,2.74,3.32,ml,39,67,0.08986,0.15,ci,ci39013663,2019-12-26T21:55:20.670Z,"21km N of Searles Valley, CA",earthquake,0.19,0.4,0.126,271,reviewed,ci,ci
2019-12-26T04:05:32.500Z,19.4748325,-155.5838318,-1.39,2.08,ml,16,75,0.008615,0.12,hv,hv71293026,2019-12-26T04:11:13.680Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.23,5.29,3,automatic,hv,hv
2019-12-26T03:57:01.140Z,35.7751667,-117.6028333,3.16,1.23,ml,21,60,0.04072,0.14,ci,ci39013655,2019-12-26T21:31:31.780Z,"18km W of Searles Valley, CA",earthquake,0.26,0.36,0.236,12,reviewed,ci,ci
2019-12-26T03:54:58.120Z,34.1585,-117.5206667,13,1.73,ml,62,28,0.07529,0.18,ci,ci39013647,2019-12-26T21:31:35.860Z,"7km NE of Rancho Cucamonga, CA",earthquake,0.23,0.48,0.151,26,reviewed,ci,ci
2019-12-26T03:49:43.070Z,35.8611667,-117.6951667,6.42,1.06,ml,16,83,0.07723,0.1,ci,ci39013639,2019-12-26T03:53:30.075Z,"21km ESE of Little Lake, CA",earthquake,0.22,0.53,0.143,12,automatic,ci,ci
2019-12-26T03:48:30.386Z,3.398,-74.0126,10,4.8,mb,,116,1.469,1.13,us,us70006r41,2019-12-26T10:58:40.468Z,"3km ENE of Mesetas, Colombia",earthquake,9.4,1.9,0.031,323,reviewed,us,us
2019-12-26T03:19:30.020Z,33.9256667,-116.723,15.53,0.82,ml,24,60,0.1107,0.19,ci,ci39013623,2019-12-26T17:31:37.672Z,"6km E of Cabazon, CA",earthquake,0.33,0.77,0.118,23,reviewed,ci,ci
2019-12-26T03:14:39.440Z,35.8805008,-117.6746674,6.16,1.05,ml,14,88,0.07009,0.12,ci,ci39013615,2019-12-26T03:18:23.855Z,"22km ESE of Little Lake, CA",earthquake,0.4,1.03,0.164,4,automatic,ci,ci
2019-12-26T03:06:23.273Z,61.7497,-148.1919,9.9,1.7,ml,,,,0.66,ak,ak019gjfakov,2019-12-26T03:10:51.466Z,"35km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-26T02:53:39.890Z,17.9195,-66.5975,14,2.08,md,6,205,0.1236,0.17,pr,pr2019360000,2019-12-26T07:28:30.166Z,"10km S of Ponce, Puerto Rico",earthquake,0.85,1.24,0.13,4,reviewed,pr,pr
2019-12-26T02:51:02.010Z,35.667,-117.47,1.32,1.44,ml,22,83,0.06973,0.17,ci,ci39013607,2019-12-26T21:31:39.830Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.55,0.166,16,reviewed,ci,ci
2019-12-26T02:45:43.700Z,35.8263333,-117.637,6.79,2.09,ml,30,35,0.03379,0.14,ci,ci39013591,2019-12-26T02:57:12.010Z,"22km WNW of Searles Valley, CA",earthquake,0.21,0.43,0.137,25,automatic,ci,ci
2019-12-26T02:31:48.730Z,17.9478,-66.604,37,2.34,md,6,200,0.4261,0.35,pr,pr2019360001,2019-12-26T07:29:02.615Z,"7km S of Ponce, Puerto Rico",earthquake,1.82,4.73,0.12,4,reviewed,pr,pr
2019-12-26T02:31:26.512Z,61.3304,-150.6778,50.3,1.7,ml,,,,0.4,ak,ak019gjeui8b,2019-12-26T02:36:24.168Z,"43km WNW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-26T02:27:53.797Z,37.2451,-115.525,0,0.6,ml,5,334.27,0.371,0.0987,nn,nn00714055,2019-12-27T02:08:05.045Z,"34km WSW of Alamo, Nevada",earthquake,,0,0.2,4,reviewed,nn,nn
2019-12-26T02:26:14.960Z,19.0333,-67.167,7,2.88,md,5,334,0.5685,0.05,pr,pr2019360002,2019-12-26T07:30:11.111Z,"60km NNW of Isabela, Puerto Rico",earthquake,1.26,1.3,0.05,5,reviewed,pr,pr
